MONTH,REGION,COUNTRYOFRESIDENCE,OVERNIGHTSTAYS
01/12/2023,Fribourg Region,"New Zealand, Oceania",10
01/12/2023,Fribourg Region,Singapore,9
01/12/2023,Fribourg Region,Oman,0
01/12/2023,Fribourg Region,Taiwan (Chinese Taipei),0
01/12/2023,Fribourg Region,Thailand,6
01/12/2023,Fribourg Region,Other West Asian countries,9
01/12/2023,Fribourg Region,Estonia,1
01/12/2023,Fribourg Region,Latvia,2
01/12/2023,Fribourg Region,Lithuania,7
01/12/2023,Fribourg Region,Saudi Arabia,58
01/12/2023,Fribourg Region,United Arab Emirates,26
01/12/2023,Fribourg Region,Serbia and Montenegro,0
01/12/2023,Fribourg Region,Croatia,23
01/12/2023,Fribourg Region,Romania,38
01/12/2023,Fribourg Region,Russia,11
01/12/2023,Fribourg Region,Slovakia,3
01/12/2023,Fribourg Region,Slovenia,13
01/12/2023,Fribourg Region,Czechia,56
01/12/2023,Fribourg Region,Ukraine,43
01/12/2023,Fribourg Region,Serbia,43
01/12/2023,Aargau and Solothurn Region,Switzerland,46133
01/12/2023,Aargau and Solothurn Region,Baltic States,0
01/12/2023,Aargau and Solothurn Region,Germany,9265
01/12/2023,Aargau and Solothurn Region,France,1426
01/12/2023,Aargau and Solothurn Region,Italy,2080
01/12/2023,Aargau and Solothurn Region,Austria,1150
01/12/2023,Aargau and Solothurn Region,United Kingdom,831
01/12/2023,Aargau and Solothurn Region,Irland,113
01/12/2023,Aargau and Solothurn Region,Netherlands,1036
01/12/2023,Aargau and Solothurn Region,Belgium,383
01/12/2023,Aargau and Solothurn Region,Luxembourg,157
01/12/2023,Aargau and Solothurn Region,Denmark,101
01/12/2023,Aargau and Solothurn Region,Sweden,159
01/12/2023,Aargau and Solothurn Region,Norway,112
01/12/2023,Aargau and Solothurn Region,Finland,37
01/12/2023,Aargau and Solothurn Region,Spain,659
01/12/2023,Aargau and Solothurn Region,Portugal,226
01/12/2023,Aargau and Solothurn Region,Greece,601
01/12/2023,Aargau and Solothurn Region,Turkey,219
01/12/2023,Aargau and Solothurn Region,Other European countries,283
01/12/2023,Aargau and Solothurn Region,Liechtenstein,63
01/12/2023,Aargau and Solothurn Region,Iceland,0
01/12/2023,Aargau and Solothurn Region,Poland,608
01/12/2023,Aargau and Solothurn Region,Hungary,321
01/12/2023,Aargau and Solothurn Region,Belarus,33
01/12/2023,Aargau and Solothurn Region,Bulgaria,105
01/12/2023,Aargau and Solothurn Region,Malta,29
01/12/2023,Aargau and Solothurn Region,Cyprus,7
01/12/2023,Aargau and Solothurn Region,Chile,25
01/12/2023,Aargau and Solothurn Region,United States,1270
01/12/2023,Aargau and Solothurn Region,Canada,78
01/12/2023,Aargau and Solothurn Region,Mexico,159
01/12/2023,Aargau and Solothurn Region,Brazil,99
01/12/2023,Aargau and Solothurn Region,Argentina,43
01/12/2023,Aargau and Solothurn Region,"Central America, Caribbean",0
01/12/2023,Aargau and Solothurn Region,Other South American countries,92
01/12/2023,Aargau and Solothurn Region,Other Central American countries,105
01/12/2023,Aargau and Solothurn Region,Egypt,38
01/12/2023,Aargau and Solothurn Region,Other North African countries,77
01/12/2023,Aargau and Solothurn Region,South Africa,18
01/12/2023,Aargau and Solothurn Region,Other African countries,38
01/12/2023,Aargau and Solothurn Region,Bahrain,0
01/12/2023,Aargau and Solothurn Region,Israel,46
01/12/2023,Aargau and Solothurn Region,India,710
01/12/2023,Aargau and Solothurn Region,Japan,153
01/12/2023,Aargau and Solothurn Region,Other South-East Asian countries,381
01/12/2023,Aargau and Solothurn Region,Qatar,15
01/12/2023,Aargau and Solothurn Region,Kuwait,7
01/12/2023,Aargau and Solothurn Region,Australia,45
01/12/2023,Aargau and Solothurn Region,"Australia, New Zealand, Oceania",0
01/12/2023,Aargau and Solothurn Region,China,964
01/12/2023,Aargau and Solothurn Region,Gulf States,0
01/12/2023,Aargau and Solothurn Region,Hong Kong,21
01/12/2023,Aargau and Solothurn Region,Indonesia,68
01/12/2023,Aargau and Solothurn Region,South Korea,506
01/12/2023,Aargau and Solothurn Region,Malaysia,482
01/12/2023,Aargau and Solothurn Region,Philippines,182
01/12/2023,Aargau and Solothurn Region,"New Zealand, Oceania",14
01/12/2023,Aargau and Solothurn Region,Singapore,59
01/12/2023,Aargau and Solothurn Region,Oman,0
01/12/2023,Aargau and Solothurn Region,Taiwan (Chinese Taipei),2
01/12/2023,Aargau and Solothurn Region,Thailand,73
01/12/2023,Aargau and Solothurn Region,Other West Asian countries,43
01/12/2023,Aargau and Solothurn Region,Estonia,17
01/12/2023,Aargau and Solothurn Region,Latvia,29
01/12/2023,Aargau and Solothurn Region,Lithuania,32
01/12/2023,Aargau and Solothurn Region,Saudi Arabia,68
01/12/2023,Aargau and Solothurn Region,United Arab Emirates,121
01/12/2023,Aargau and Solothurn Region,Serbia and Montenegro,0
01/12/2023,Aargau and Solothurn Region,Croatia,470
01/12/2023,Aargau and Solothurn Region,Romania,191
01/12/2023,Aargau and Solothurn Region,Russia,332
01/12/2023,Aargau and Solothurn Region,Slovakia,307
01/12/2023,Aargau and Solothurn Region,Slovenia,135
01/12/2023,Aargau and Solothurn Region,Czechia,248
01/12/2023,Aargau and Solothurn Region,Ukraine,302
01/12/2023,Aargau and Solothurn Region,Serbia,98
01/01/2024,Graubünden,Switzerland,449496
01/01/2024,Graubünden,Baltic States,0
01/01/2024,Graubünden,Germany,104762
01/01/2024,Graubünden,France,7587
01/01/2024,Graubünden,Italy,15371
01/01/2024,Graubünden,Austria,4055
01/01/2024,Graubünden,United Kingdom,20399
01/01/2024,Graubünden,Irland,694
01/01/2024,Graubünden,Netherlands,10984
01/01/2024,Graubünden,Belgium,6132
01/01/2024,Graubünden,Luxembourg,3015
01/01/2024,Graubünden,Denmark,1062
01/01/2024,Graubünden,Sweden,2106
01/01/2024,Graubünden,Norway,772
01/01/2024,Graubünden,Finland,792
01/01/2024,Graubünden,Spain,2727
01/01/2024,Graubünden,Portugal,1162
01/01/2024,Graubünden,Greece,1444
01/01/2024,Graubünden,Turkey,3209
01/01/2024,Graubünden,Other European countries,1934
01/01/2024,Graubünden,Liechtenstein,794
01/01/2024,Graubünden,Iceland,115
01/01/2024,Graubünden,Poland,6498
01/01/2024,Graubünden,Hungary,579
01/01/2024,Graubünden,Belarus,220
01/01/2024,Graubünden,Bulgaria,377
01/01/2024,Graubünden,Malta,151
01/01/2024,Graubünden,Cyprus,471
01/01/2024,Graubünden,Chile,72
01/01/2024,Graubünden,United States,20587
01/01/2024,Graubünden,Canada,2327
01/01/2024,Graubünden,Mexico,1274
01/01/2024,Graubünden,Brazil,10883
01/01/2024,Graubünden,Argentina,485
01/01/2024,Graubünden,"Central America, Caribbean",0
01/01/2024,Graubünden,Other South American countries,941
01/01/2024,Graubünden,Other Central American countries,700
01/01/2024,Graubünden,Egypt,198
01/01/2024,Graubünden,Other North African countries,131
01/01/2024,Graubünden,South Africa,1458
01/01/2024,Graubünden,Other African countries,570
01/01/2024,Graubünden,Bahrain,152
01/01/2024,Graubünden,Israel,1594
01/01/2024,Graubünden,India,1272
01/01/2024,Graubünden,Japan,963
01/01/2024,Graubünden,Other South-East Asian countries,989
01/01/2024,Graubünden,Qatar,694
01/01/2024,Graubünden,Kuwait,378
01/01/2024,Graubünden,Australia,5843
01/01/2024,Graubünden,"Australia, New Zealand, Oceania",0
01/01/2024,Graubünden,China,1424
01/01/2024,Graubünden,Gulf States,0
01/01/2024,Graubünden,Hong Kong,652
01/01/2024,Graubünden,Indonesia,356
01/01/2024,Graubünden,South Korea,511
01/01/2024,Graubünden,Malaysia,236
01/01/2024,Graubünden,Philippines,131
01/01/2024,Graubünden,"New Zealand, Oceania",485
01/01/2024,Graubünden,Singapore,985
01/01/2024,Graubünden,Oman,44
01/01/2024,Graubünden,Taiwan (Chinese Taipei),195
01/01/2024,Graubünden,Thailand,379
01/01/2024,Graubünden,Other West Asian countries,765
01/01/2024,Graubünden,Estonia,367
01/01/2024,Graubünden,Latvia,501
01/01/2024,Graubünden,Lithuania,621
01/01/2024,Graubünden,Saudi Arabia,1784
01/01/2024,Graubünden,United Arab Emirates,1581
01/01/2024,Graubünden,Serbia and Montenegro,0
01/01/2024,Graubünden,Croatia,365
01/01/2024,Graubünden,Romania,1952
01/01/2024,Graubünden,Russia,3009
01/01/2024,Graubünden,Slovakia,896
01/01/2024,Graubünden,Slovenia,375
01/01/2024,Graubünden,Czechia,2251
01/01/2024,Graubünden,Ukraine,1707
01/01/2024,Graubünden,Serbia,389
01/01/2024,Eastern Switzerland,Switzerland,87957
01/01/2024,Eastern Switzerland,Baltic States,0
01/01/2024,Eastern Switzerland,Germany,14283
01/01/2024,Eastern Switzerland,France,1409
01/01/2024,Eastern Switzerland,Italy,1887
01/01/2024,Eastern Switzerland,Austria,1699
01/01/2024,Eastern Switzerland,United Kingdom,1149
01/01/2024,Eastern Switzerland,Irland,149
01/01/2024,Eastern Switzerland,Netherlands,1140
01/01/2024,Eastern Switzerland,Belgium,347
01/01/2024,Eastern Switzerland,Luxembourg,185
01/01/2024,Eastern Switzerland,Denmark,238
01/01/2024,Eastern Switzerland,Sweden,126
01/01/2024,Eastern Switzerland,Norway,69
01/01/2024,Eastern Switzerland,Finland,189
01/01/2024,Eastern Switzerland,Spain,424
01/01/2024,Eastern Switzerland,Portugal,221
01/01/2024,Eastern Switzerland,Greece,89
01/01/2024,Eastern Switzerland,Turkey,155
01/01/2024,Eastern Switzerland,Other European countries,407
01/01/2024,Eastern Switzerland,Liechtenstein,258
01/01/2024,Eastern Switzerland,Iceland,6
01/01/2024,Eastern Switzerland,Poland,594
01/01/2024,Eastern Switzerland,Hungary,383
01/01/2024,Eastern Switzerland,Belarus,19
01/01/2024,Eastern Switzerland,Bulgaria,56
01/01/2024,Eastern Switzerland,Malta,23
01/01/2024,Eastern Switzerland,Cyprus,61
01/01/2024,Eastern Switzerland,Chile,15
01/01/2024,Eastern Switzerland,United States,2104
01/01/2024,Eastern Switzerland,Canada,106
01/01/2024,Eastern Switzerland,Mexico,82
01/01/2024,Eastern Switzerland,Brazil,141
01/01/2024,Eastern Switzerland,Argentina,22
01/01/2024,Eastern Switzerland,"Central America, Caribbean",0
01/01/2024,Eastern Switzerland,Other South American countries,69
01/01/2024,Eastern Switzerland,Other Central American countries,54
01/01/2024,Eastern Switzerland,Egypt,64
01/01/2024,Eastern Switzerland,Other North African countries,53
01/01/2024,Eastern Switzerland,South Africa,127
01/01/2024,Eastern Switzerland,Other African countries,144
01/01/2024,Eastern Switzerland,Bahrain,0
01/01/2024,Eastern Switzerland,Israel,125
01/01/2024,Eastern Switzerland,India,415
01/01/2024,Eastern Switzerland,Japan,99
01/01/2024,Eastern Switzerland,Other South-East Asian countries,286
01/01/2024,Eastern Switzerland,Qatar,70
01/01/2024,Eastern Switzerland,Kuwait,15
01/01/2024,Eastern Switzerland,Australia,195
01/01/2024,Eastern Switzerland,"Australia, New Zealand, Oceania",0
01/01/2024,Eastern Switzerland,China,561
01/01/2024,Eastern Switzerland,Gulf States,0
01/01/2024,Eastern Switzerland,Hong Kong,26
01/01/2024,Eastern Switzerland,Indonesia,50
01/01/2024,Eastern Switzerland,South Korea,135
01/01/2024,Eastern Switzerland,Malaysia,109
01/01/2024,Eastern Switzerland,Philippines,66
01/01/2024,Eastern Switzerland,"New Zealand, Oceania",61
01/01/2024,Eastern Switzerland,Singapore,70
01/01/2024,Eastern Switzerland,Oman,19
01/01/2024,Eastern Switzerland,Taiwan (Chinese Taipei),64
01/01/2024,Eastern Switzerland,Thailand,26
01/01/2024,Eastern Switzerland,Other West Asian countries,155
01/01/2024,Eastern Switzerland,Estonia,254
01/01/2024,Eastern Switzerland,Latvia,44
01/01/2024,Eastern Switzerland,Lithuania,45
01/01/2024,Eastern Switzerland,Saudi Arabia,300
01/01/2024,Eastern Switzerland,United Arab Emirates,148
01/01/2024,Eastern Switzerland,Serbia and Montenegro,0
01/01/2024,Eastern Switzerland,Croatia,272
01/01/2024,Eastern Switzerland,Romania,281
01/01/2024,Eastern Switzerland,Russia,771
01/01/2024,Eastern Switzerland,Slovakia,150
01/01/2024,Eastern Switzerland,Slovenia,88
01/01/2024,Eastern Switzerland,Czechia,277
01/01/2024,Eastern Switzerland,Ukraine,471
01/01/2024,Eastern Switzerland,Serbia,92
01/01/2024,Zurich Region,Switzerland,158713
01/01/2024,Zurich Region,Baltic States,0
01/01/2024,Zurich Region,Germany,46479
01/01/2024,Zurich Region,France,9940
01/01/2024,Zurich Region,Italy,10132
01/01/2024,Zurich Region,Austria,6077
01/01/2024,Zurich Region,United Kingdom,21268
01/01/2024,Zurich Region,Irland,2359
01/01/2024,Zurich Region,Netherlands,4799
01/01/2024,Zurich Region,Belgium,2171
01/01/2024,Zurich Region,Luxembourg,681
01/01/2024,Zurich Region,Denmark,1298
01/01/2024,Zurich Region,Sweden,2471
01/01/2024,Zurich Region,Norway,899
01/01/2024,Zurich Region,Finland,1236
01/01/2024,Zurich Region,Spain,7116
01/01/2024,Zurich Region,Portugal,2527
01/01/2024,Zurich Region,Greece,2995
01/01/2024,Zurich Region,Turkey,4136
01/01/2024,Zurich Region,Other European countries,2198
01/01/2024,Zurich Region,Liechtenstein,336
01/01/2024,Zurich Region,Iceland,258
01/01/2024,Zurich Region,Poland,3260
01/01/2024,Zurich Region,Hungary,943
01/01/2024,Zurich Region,Belarus,129
01/01/2024,Zurich Region,Bulgaria,653
01/01/2024,Zurich Region,Malta,401
01/01/2024,Zurich Region,Cyprus,800
01/01/2024,Zurich Region,Chile,383
01/01/2024,Zurich Region,United States,42474
01/01/2024,Zurich Region,Canada,3757
01/01/2024,Zurich Region,Mexico,3504
01/01/2024,Zurich Region,Brazil,10715
01/01/2024,Zurich Region,Argentina,1102
01/01/2024,Zurich Region,"Central America, Caribbean",0
01/01/2024,Zurich Region,Other South American countries,1876
01/01/2024,Zurich Region,Other Central American countries,2127
01/01/2024,Zurich Region,Egypt,809
01/01/2024,Zurich Region,Other North African countries,490
01/01/2024,Zurich Region,South Africa,1021
01/01/2024,Zurich Region,Other African countries,1022
01/01/2024,Zurich Region,Bahrain,147
01/01/2024,Zurich Region,Israel,2814
01/01/2024,Zurich Region,India,6056
01/01/2024,Zurich Region,Japan,2196
01/01/2024,Zurich Region,Other South-East Asian countries,2476
01/01/2024,Zurich Region,Qatar,1975
01/01/2024,Zurich Region,Kuwait,648
01/01/2024,Zurich Region,Australia,8346
01/01/2024,Zurich Region,"Australia, New Zealand, Oceania",0
01/01/2024,Zurich Region,China,6138
01/01/2024,Zurich Region,Gulf States,0
01/01/2024,Zurich Region,Hong Kong,989
01/01/2024,Zurich Region,Indonesia,3742
01/01/2024,Zurich Region,South Korea,2077
01/01/2024,Zurich Region,Malaysia,1315
01/01/2024,Zurich Region,Philippines,1316
01/01/2024,Zurich Region,"New Zealand, Oceania",958
01/01/2024,Zurich Region,Singapore,3422
01/01/2024,Zurich Region,Oman,443
01/01/2024,Zurich Region,Taiwan (Chinese Taipei),840
01/01/2024,Zurich Region,Thailand,2200
01/01/2024,Zurich Region,Other West Asian countries,1610
01/01/2024,Zurich Region,Estonia,186
01/01/2024,Zurich Region,Latvia,1327
01/01/2024,Zurich Region,Lithuania,399
01/01/2024,Zurich Region,Saudi Arabia,2143
01/01/2024,Zurich Region,United Arab Emirates,4452
01/01/2024,Zurich Region,Serbia and Montenegro,0
01/01/2024,Zurich Region,Croatia,816
01/01/2024,Zurich Region,Romania,2050
01/01/2024,Zurich Region,Russia,1677
01/01/2024,Zurich Region,Slovakia,654
01/01/2024,Zurich Region,Slovenia,461
01/01/2024,Zurich Region,Czechia,1276
01/01/2024,Zurich Region,Ukraine,1608
01/01/2024,Zurich Region,Serbia,844
01/01/2024,Lucerne / Lake Lucerne,Switzerland,134216
01/01/2024,Lucerne / Lake Lucerne,Baltic States,0
01/01/2024,Lucerne / Lake Lucerne,Germany,20178
01/01/2024,Lucerne / Lake Lucerne,France,3394
01/01/2024,Lucerne / Lake Lucerne,Italy,3751
01/01/2024,Lucerne / Lake Lucerne,Austria,1281
01/01/2024,Lucerne / Lake Lucerne,United Kingdom,5888
01/01/2024,Lucerne / Lake Lucerne,Irland,588
01/01/2024,Lucerne / Lake Lucerne,Netherlands,2931
01/01/2024,Lucerne / Lake Lucerne,Belgium,1511
01/01/2024,Lucerne / Lake Lucerne,Luxembourg,774
01/01/2024,Lucerne / Lake Lucerne,Denmark,366
01/01/2024,Lucerne / Lake Lucerne,Sweden,1082
01/01/2024,Lucerne / Lake Lucerne,Norway,353
01/01/2024,Lucerne / Lake Lucerne,Finland,305
01/01/2024,Lucerne / Lake Lucerne,Spain,1425
01/01/2024,Lucerne / Lake Lucerne,Portugal,491
01/01/2024,Lucerne / Lake Lucerne,Greece,416
01/01/2024,Lucerne / Lake Lucerne,Turkey,575
01/01/2024,Lucerne / Lake Lucerne,Other European countries,558
01/01/2024,Lucerne / Lake Lucerne,Liechtenstein,194
01/01/2024,Lucerne / Lake Lucerne,Iceland,81
01/01/2024,Lucerne / Lake Lucerne,Poland,666
01/01/2024,Lucerne / Lake Lucerne,Hungary,385
01/01/2024,Lucerne / Lake Lucerne,Belarus,29
01/01/2024,Lucerne / Lake Lucerne,Bulgaria,198
01/01/2024,Lucerne / Lake Lucerne,Malta,333
01/01/2024,Lucerne / Lake Lucerne,Cyprus,119
01/01/2024,Lucerne / Lake Lucerne,Chile,59
01/01/2024,Lucerne / Lake Lucerne,United States,11562
01/01/2024,Lucerne / Lake Lucerne,Canada,1219
01/01/2024,Lucerne / Lake Lucerne,Mexico,940
01/01/2024,Lucerne / Lake Lucerne,Brazil,2865
01/01/2024,Lucerne / Lake Lucerne,Argentina,127
01/01/2024,Lucerne / Lake Lucerne,"Central America, Caribbean",0
01/01/2024,Lucerne / Lake Lucerne,Other South American countries,293
01/01/2024,Lucerne / Lake Lucerne,Other Central American countries,420
01/01/2024,Lucerne / Lake Lucerne,Egypt,42
01/01/2024,Lucerne / Lake Lucerne,Other North African countries,77
01/01/2024,Lucerne / Lake Lucerne,South Africa,344
01/01/2024,Lucerne / Lake Lucerne,Other African countries,136
01/01/2024,Lucerne / Lake Lucerne,Bahrain,28
01/01/2024,Lucerne / Lake Lucerne,Israel,553
01/01/2024,Lucerne / Lake Lucerne,India,1153
01/01/2024,Lucerne / Lake Lucerne,Japan,133
01/01/2024,Lucerne / Lake Lucerne,Other South-East Asian countries,638
01/01/2024,Lucerne / Lake Lucerne,Qatar,332
01/01/2024,Lucerne / Lake Lucerne,Kuwait,199
01/01/2024,Lucerne / Lake Lucerne,Australia,3843
01/01/2024,Lucerne / Lake Lucerne,"Australia, New Zealand, Oceania",0
01/01/2024,Lucerne / Lake Lucerne,China,5384
01/01/2024,Lucerne / Lake Lucerne,Gulf States,0
01/01/2024,Lucerne / Lake Lucerne,Hong Kong,413
01/01/2024,Lucerne / Lake Lucerne,Indonesia,662
01/01/2024,Lucerne / Lake Lucerne,South Korea,1771
01/01/2024,Lucerne / Lake Lucerne,Malaysia,542
01/01/2024,Lucerne / Lake Lucerne,Philippines,280
01/01/2024,Lucerne / Lake Lucerne,"New Zealand, Oceania",190
01/01/2024,Lucerne / Lake Lucerne,Singapore,884
01/01/2024,Lucerne / Lake Lucerne,Oman,222
01/01/2024,Lucerne / Lake Lucerne,Taiwan (Chinese Taipei),821
01/01/2024,Lucerne / Lake Lucerne,Thailand,998
01/01/2024,Lucerne / Lake Lucerne,Other West Asian countries,195
01/01/2024,Lucerne / Lake Lucerne,Estonia,292
01/01/2024,Lucerne / Lake Lucerne,Latvia,93
01/01/2024,Lucerne / Lake Lucerne,Lithuania,94
01/01/2024,Lucerne / Lake Lucerne,Saudi Arabia,676
01/01/2024,Lucerne / Lake Lucerne,United Arab Emirates,1082
01/01/2024,Lucerne / Lake Lucerne,Serbia and Montenegro,0
01/01/2024,Lucerne / Lake Lucerne,Croatia,230
01/01/2024,Lucerne / Lake Lucerne,Romania,558
01/01/2024,Lucerne / Lake Lucerne,Russia,779
01/01/2024,Lucerne / Lake Lucerne,Slovakia,185
01/01/2024,Lucerne / Lake Lucerne,Slovenia,127
01/01/2024,Lucerne / Lake Lucerne,Czechia,376
01/01/2024,Lucerne / Lake Lucerne,Ukraine,419
01/01/2024,Lucerne / Lake Lucerne,Serbia,196
01/01/2024,Basel Region,Switzerland,45869
01/01/2024,Basel Region,Baltic States,0
01/01/2024,Basel Region,Germany,14045
01/01/2024,Basel Region,France,3508
01/01/2024,Basel Region,Italy,3120
01/01/2024,Basel Region,Austria,1263
01/01/2024,Basel Region,United Kingdom,4730
01/01/2024,Basel Region,Irland,516
01/01/2024,Basel Region,Netherlands,2447
01/01/2024,Basel Region,Belgium,888
01/01/2024,Basel Region,Luxembourg,222
01/01/2024,Basel Region,Denmark,510
01/01/2024,Basel Region,Sweden,449
01/01/2024,Basel Region,Norway,130
01/01/2024,Basel Region,Finland,118
01/01/2024,Basel Region,Spain,1848
01/01/2024,Basel Region,Portugal,692
01/01/2024,Basel Region,Greece,403
01/01/2024,Basel Region,Turkey,1770
01/01/2024,Basel Region,Other European countries,440
01/01/2024,Basel Region,Liechtenstein,103
01/01/2024,Basel Region,Iceland,3
01/01/2024,Basel Region,Poland,1141
01/01/2024,Basel Region,Hungary,444
01/01/2024,Basel Region,Belarus,18
01/01/2024,Basel Region,Bulgaria,136
01/01/2024,Basel Region,Malta,14
01/01/2024,Basel Region,Cyprus,86
01/01/2024,Basel Region,Chile,70
01/01/2024,Basel Region,United States,5731
01/01/2024,Basel Region,Canada,558
01/01/2024,Basel Region,Mexico,213
01/01/2024,Basel Region,Brazil,476
01/01/2024,Basel Region,Argentina,184
01/01/2024,Basel Region,"Central America, Caribbean",0
01/01/2024,Basel Region,Other South American countries,110
01/01/2024,Basel Region,Other Central American countries,152
01/01/2024,Basel Region,Egypt,76
01/01/2024,Basel Region,Other North African countries,183
01/01/2024,Basel Region,South Africa,91
01/01/2024,Basel Region,Other African countries,208
01/01/2024,Basel Region,Bahrain,21
01/01/2024,Basel Region,Israel,268
01/01/2024,Basel Region,India,1004
01/01/2024,Basel Region,Japan,300
01/01/2024,Basel Region,Other South-East Asian countries,228
01/01/2024,Basel Region,Qatar,6
01/01/2024,Basel Region,Kuwait,35
01/01/2024,Basel Region,Australia,488
01/01/2024,Basel Region,"Australia, New Zealand, Oceania",0
01/01/2024,Basel Region,China,567
01/01/2024,Basel Region,Gulf States,0
01/01/2024,Basel Region,Hong Kong,52
01/01/2024,Basel Region,Indonesia,102
01/01/2024,Basel Region,South Korea,497
01/01/2024,Basel Region,Malaysia,165
